2025-03-17 17:26:28,768 - INFO - Ads Scraped
2025-03-17 17:26:28,857 - INFO - Ads Scraped
2025-03-17 17:26:28,944 - INFO - Ads Scraped
2025-03-17 17:26:35,517 - INFO - Ads Scraped
2025-03-17 17:26:35,830 - INFO - Ads Scraped
2025-03-17 17:26:35,917 - INFO - Ads Scraped
2025-03-17 17:26:35,988 - INFO - Ads Scraped
2025-03-17 17:26:36,083 - INFO - Ads Scraped
2025-03-17 17:26:36,166 - INFO - Ads Scraped
2025-03-17 17:26:36,248 - INFO - Ads Scraped
2025-03-17 17:26:36,340 - INFO - Ads Scraped
2025-03-17 17:26:36,443 - INFO - Ads Scraped
2025-03-17 17:26:36,524 - INFO - Ads Scraped
2025-03-17 17:26:36,609 - INFO - Ads Scraped
2025-03-17 17:26:36,700 - INFO - Ads Scraped
2025-03-17 17:26:36,781 - INFO - Ads Scraped
2025-03-17 17:26:36,927 - INFO - Ads Scraped
2025-03-17 17:26:37,008 - INFO - Ads Scraped
2025-03-17 17:26:41,508 - INFO - Scraped 50 posts for keyword 'lọc máu'
2025-03-17 17:26:41,820 - INFO - Data saved to ads_posts.xlsx
2025-03-17 17:26:44,247 - INFO - Browser closed
2025-03-19 17:22:54,813 - INFO - Ads scraper initialized
2025-03-19 17:23:06,812 - INFO - Ads Scraped
2025-03-19 17:23:07,399 - INFO - Ads Scraped
2025-03-19 17:23:07,474 - INFO - Ads Scraped
2025-03-19 17:23:07,615 - INFO - Ads Scraped
2025-03-19 17:23:07,720 - INFO - Ads Scraped
2025-03-19 17:23:07,809 - INFO - Ads Scraped
2025-03-19 17:23:07,906 - INFO - Ads Scraped
2025-03-19 17:23:08,024 - INFO - Ads Scraped
2025-03-19 17:23:08,123 - INFO - Ads Scraped
2025-03-19 17:23:08,238 - INFO - Ads Scraped
2025-03-19 17:23:08,347 - INFO - Ads Scraped
2025-03-19 17:23:08,456 - INFO - Ads Scraped
2025-03-19 17:23:08,578 - INFO - Ads Scraped
